USER_ID,recency,frequency,monetory_value,r_quartile,f_quartile,m_quartile,RFMScore
1532999871138820,50,1,59.0,4,4,4,444
1533000230432370,24,3,196.27,2,2,2,222
1533000492873490,57,1,112.0,4,4,4,444
1533001988248950,24,10,869.0,2,1,1,211
1533002843205330,57,2,186.0,4,3,2,432
1533002966019520,57,2,148.0,4,3,3,433
1533003530836300,57,1,87.64,4,4,4,444
1533004538398560,57,2,256.0,4,3,2,432
1533004870540920,57,1,187.78,4,4,2,442
1533005152704740,30,6,414.0,3,1,1,311
1533005257142880,57,8,2090.32,4,1,1,411
1533006202604400,57,1,140.31,4,4,3,443
1533007967656880,57,5,297.09999999999997,4,1,2,412
1533010018333410,57,2,158.84,4,3,3,433
1533010152695770,3,8,1032.99,1,1,1,111
1533012246228750,57,1,36.0,4,4,4,444
1533013767680840,47,20,1994.0,4,1,1,411
1533017220924800,52,2,201.56,4,3,2,432
1533020536455820,50,2,58.1,4,3,4,434
1533026290202690,57,1,139.0,4,4,3,443
1533038307436430,25,2,37.0,2,3,4,234
1533039011204610,5,1,94.59,1,4,4,144
1533039898085970,57,5,394.0,4,1,1,411
1533043180419510,33,3,341.54999999999995,3,2,1,321
1533044847395850,4,3,143.0,1,2,3,123
1533045619902950,57,2,168.0,4,3,3,433
1533046154381400,57,1,123.0,4,4,4,444
1533047882532730,50,5,711.0,4,1,1,411
1533048312371540,54,1,139.0,4,4,3,443
1533050176733630,57,1,154.0,4,4,3,443
1533051194601800,57,1,129.0,4,4,3,443
1533057542536640,57,1,66.0,4,4,4,444
1533058388194520,55,2,148.0,4,3,3,433
1533058867112850,57,2,187.24,4,3,2,432
1533065645642370,57,1,29.0,4,4,4,444
1533065679425200,57,1,66.0,4,4,4,444
1533066345240620,57,1,154.0,4,4,3,443
1533067270885130,4,1,66.0,1,4,4,144
1533069650950470,53,1,147.9,4,4,3,443
1533070610323210,48,1,78.0,4,4,4,444
1533071502330770,14,1,217.87,2,4,2,242
1533075361905970,57,1,154.0,4,4,3,443
1533075981095350,35,1,104.0,3,4,4,344
1533076472525890,57,1,287.43,4,4,2,442
1533078247221360,50,1,134.0,4,4,3,443
1533079405552380,57,2,175.38,4,3,3,433
1533082756470890,17,2,162.0,2,3,3,233
1533086048915850,56,1,86.0,4,4,4,444
1533087694262930,56,2,298.0,4,3,2,432
1533089277187200,51,1,59.0,4,4,4,444
1533089613764160,56,1,184.0,4,4,2,442
1533093318140420,5,3,242.0,1,2,2,122
1533093319054370,56,1,169.0,4,4,3,443
1533093466990720,56,2,362.64,4,3,1,431
1533104564077430,28,5,467.0,3,1,1,311
1533105150758690,23,2,223.87,2,3,2,232
1533124429644500,4,5,423.0,1,1,1,111
1533132084220590,23,10,1126.68,2,1,1,211
1533132127120320,56,1,49.0,4,4,4,444
1533132602155340,56,1,66.67,4,4,4,444
1533134272470490,55,1,146.47,4,4,3,443
1533134905236380,21,2,217.0,2,3,2,232
1533135291250460,55,2,336.39,4,3,1,431
1533139501559900,12,3,474.73,1,2,1,121
1533143001780460,56,2,338.0,4,3,1,431
1533147019621630,55,1,148.73,4,4,3,443
1533155010666330,54,2,232.66000000000003,4,3,2,432
1533164238999330,45,4,390.0,3,1,1,311
1533166153499890,50,1,164.0,4,4,3,443
1533168674443310,51,1,157.46,4,4,3,443
1533170482173260,4,2,121.5,1,3,4,134
1533170931431360,54,2,323.72,4,3,2,432
1533171252272690,51,2,395.06,4,3,1,431
1533171755229780,55,2,331.5,4,3,1,431
1533176472080570,31,3,255.07999999999998,3,2,2,322
1533182265154430,55,3,487.0,4,2,1,421
1533206507595550,54,2,238.0,4,3,2,432
1533211184101140,32,3,399.6,3,2,1,321
1533212939863600,4,1,32.28,1,4,4,144
1533216584954790,54,5,482.25,4,1,1,411
1533219982974930,26,2,159.82,3,3,3,333
1533224811044860,55,2,323.72,4,3,2,432
1533224839196720,26,3,208.0,3,2,2,322
1533227115877320,55,3,207.0,4,2,2,422
1533228317048600,55,2,168.0,4,3,3,433
1533229523732670,55,2,318.0,4,3,2,432
1533230710301110,55,1,170.29,4,4,3,443
1533230783145390,55,1,179.67,4,4,2,442
1533232783432670,55,2,458.0,4,3,1,431
1533236954960580,47,2,264.0,4,3,2,432
1533237190702810,55,2,196.08,4,3,2,432
1533237978789500,54,1,89.0,4,4,4,444
1533240182294300,55,1,96.0,4,4,4,444
1533241378910410,55,1,98.0,4,4,4,444
1533242601257100,50,1,279.0,4,4,2,442
1533242869950760,55,1,70.65,4,4,4,444
1533243333782970,55,2,179.0,4,3,3,433
1533243954725260,54,1,110.0,4,4,4,444
1533244930222590,33,3,267.0,3,2,2,322
1533245666553230,55,26,5780.459999999999,4,1,1,411
1533247158991850,55,4,486.0,4,1,1,411
1533250607276940,32,2,222.83999999999997,3,3,2,332
1533252275822340,54,1,139.0,4,4,3,443
1533252729310260,55,1,159.0,4,4,3,443
1533256988943970,54,1,139.0,4,4,3,443
1533258454839230,49,12,1473.99,4,1,1,411
1533259651767530,54,11,1067.0,4,1,1,411
1533259976180920,54,2,173.8,4,3,3,433
1533260344315320,54,3,197.0,4,2,2,422
1533260559179960,54,3,217.0,4,2,2,422
1533261341510400,46,4,336.0,3,1,1,311
1533263064174760,54,1,139.0,4,4,3,443
1533264577654920,54,2,187.0,4,3,2,432
1533264647243570,48,2,358.0,4,3,1,431
1533265277842280,54,3,536.92,4,2,1,421
1533265548732710,54,1,54.0,4,4,4,444
1533269570874100,33,1,129.0,3,4,3,343
1533272556054480,2,9,554.0,1,1,1,111
1533274505417950,47,1,36.0,4,4,4,444
1533279051227840,53,2,305.52,4,3,2,432
1533296200688620,54,2,329.0,4,3,1,431
1533299458998980,13,5,496.97,2,1,1,211
1533302881289650,54,1,139.0,4,4,3,443
1533303819919780,16,5,311.43,2,1,2,212
1533307216367940,20,8,677.0,2,1,1,211
1533309242079210,54,1,71.83,4,4,4,444
1533311275954920,30,3,242.0,3,2,2,322
1533316297799790,51,3,265.23,4,2,2,422
1533318742163790,52,1,66.0,4,4,4,444
1533323709690930,53,1,216.32,4,4,2,442
1533323834940340,54,1,72.45,4,4,4,444
1533326320882390,53,2,208.0,4,3,2,432
1533327575076790,22,21,1588.81,2,1,1,211
1533327916815600,53,3,284.75,4,2,2,422
1533330254879230,33,7,460.0,3,1,1,311
1533332962560610,46,1,107.48,3,4,4,344
1533337464332510,54,1,66.0,4,4,4,444
1533337724510380,45,3,251.32,3,2,2,322
1533338253488130,54,3,392.0,4,2,1,421
1533340562532390,53,2,196.48,4,3,2,432
1533344686936700,53,2,256.28,4,3,2,432
1533347130770400,53,1,129.0,4,4,3,443
1533353340101560,52,2,278.0,4,3,2,432
1533355032383210,53,1,148.87,4,4,3,443
1533360140033170,53,1,59.0,4,4,4,444
1533364078694500,53,1,189.0,4,4,2,442
1533367896353390,52,2,277.0,4,3,2,432
1533369950406360,53,4,306.0,4,1,2,412
1533385450012740,49,2,387.0,4,3,1,431
1533388450752210,49,3,396.0,4,2,1,421
1533391380061960,53,1,66.0,4,4,4,444
1533393852213870,53,2,128.0,4,3,3,433
1533395496296400,13,5,453.0,2,1,1,211
1533397602799330,52,1,126.0,4,4,3,443
1533398146215700,21,8,662.98,2,1,1,211
1533399719281670,51,1,118.0,4,4,4,444
1533402253639100,53,1,238.0,4,4,2,442
1533403091727570,13,2,167.34,2,3,3,233
1533403093176570,53,1,151.0,4,4,3,443
1533404849791380,53,3,457.27,4,2,1,421
1533405658939440,46,2,218.0,3,3,2,332
1533408846633480,53,5,645.0,4,1,1,411
1533413262677960,22,2,117.18,2,3,4,234
1533413537655730,53,6,581.0,4,1,1,411
1533415348405340,16,1,149.0,2,4,3,243
1533416636084800,47,4,397.0,4,1,1,411
1533417645195200,1,4,296.0,1,1,2,112
1533418251881280,53,1,158.24,4,4,3,443
1533419285314220,53,1,161.48,4,4,3,443
1533423328795340,53,6,1068.9,4,1,1,411
1533425760127710,16,1,62.0,2,4,4,244
1533426168868480,53,1,48.64,4,4,4,444
1533426294441500,45,18,1998.4,3,1,1,311
1533426570751210,52,1,148.17,4,4,3,443
1533429896615560,3,9,1214.0,1,1,1,111
1533432419115740,52,1,126.0,4,4,3,443
1533433607780490,52,1,57.0,4,4,4,444
1533434012860580,52,1,149.0,4,4,3,443
1533438400195670,52,1,298.0,4,4,2,442
1533439502679750,52,1,61.33,4,4,4,444
1533442843503220,52,1,139.0,4,4,3,443
1533453146096110,52,3,222.0,4,2,2,422
1533454117437590,52,1,149.77,4,4,3,443
1533456610905740,26,10,1562.8,3,1,1,311
1533456937861920,33,4,361.78,3,1,1,311
1533479487919480,1,14,1103.0,1,1,1,111
1533483518232410,2,4,211.0,1,1,2,112
1533486972983960,52,1,150.15,4,4,3,443
1533487880769690,25,6,549.0,2,1,1,211
1533488328490130,52,1,185.55,4,4,2,442
1533489698346390,52,4,285.0,4,1,2,412
1533490341629560,25,3,158.0,2,2,3,223
1533490822048770,52,1,63.13,4,4,4,444
1533493608451830,51,6,631.0400000000001,4,1,1,411
1533494998251990,52,1,204.0,4,4,2,442
1533495833496820,49,4,375.0,4,1,1,411
1533497362689550,33,1,106.05,3,4,4,344
1533497834829380,48,2,389.78,4,3,1,431
1533498189010460,50,1,66.0,4,4,4,444
1533499120813350,52,3,197.0,4,2,2,422
1533499590957570,52,10,1279.0,4,1,1,411
1533500508825960,52,4,556.0,4,1,1,411
1533500709552860,45,5,645.0,3,1,1,311
1533500889792140,52,2,228.0,4,3,2,432
1533501780165420,52,1,126.0,4,4,3,443
1533502579229460,31,7,499.43999999999994,3,1,1,311
1533502683883670,32,4,520.2,3,1,1,311
1533504513723140,52,1,62.0,4,4,4,444
1533506042675940,29,2,530.32,3,3,1,331
1533511728527130,52,2,156.0,4,3,3,433
1533512751212260,3,16,2761.9300000000003,1,1,1,111
1533513040244920,18,15,2175.8799999999997,2,1,1,211
1533514560357690,51,2,323.12,4,3,2,432
1533516902135110,3,3,161.0,1,2,3,123
1533516917017390,51,2,263.8,4,3,2,432
1533518344290430,51,1,139.0,4,4,3,443
1533518791852200,51,3,407.0,4,2,1,421
1533520510185850,51,2,145.1,4,3,3,433
1533520767113290,51,2,320.4,4,3,2,432
1533521789098120,45,13,2019.7799999999997,3,1,1,311
1533524289079520,51,1,66.0,4,4,4,444
1533525246837970,51,1,112.25,4,4,4,444
1533528327390830,13,8,1148.9499999999998,2,1,1,211
1533528839350290,51,1,128.32,4,4,3,443
1533529078448760,51,1,169.0,4,4,3,443
1533530423809980,51,1,110.0,4,4,4,444
1533532988908210,22,3,199.0,2,2,2,222
1533533082684650,15,2,257.0,2,3,2,232
1533534336635950,51,1,139.0,4,4,3,443
1533538755636360,29,13,1068.0,3,1,1,311
1533543598418540,19,1,111.0,2,4,4,244
1533557106673310,25,2,122.0,2,3,4,234
1533557188071810,51,1,29.0,4,4,4,444
1533560229322470,33,3,432.0,3,2,1,321
1533566388559710,2,2,161.0,1,3,3,133
1533566668609420,51,2,228.0,4,3,2,432
1533567349015450,33,3,226.0,3,2,2,322
1533567808660180,5,4,318.82,1,1,2,112
1533569007052540,51,1,154.0,4,4,3,443
1533573030275910,51,3,386.0,4,2,1,421
1533573168101650,51,2,258.0,4,3,2,432
1533573971017760,51,2,158.0,4,3,3,433
1533574000706540,50,4,306.0,4,1,2,412
1533576605551430,51,5,184.65,4,1,2,412
1533578316861450,51,1,84.0,4,4,4,444
1533580282039150,51,2,158.0,4,3,3,433
1533582367678840,51,2,208.0,4,3,2,432
1533582633611270,51,1,55.0,4,4,4,444
1533588206132830,50,1,205.77,4,4,2,442
1533595673294960,49,7,509.5,4,1,1,411
1533595976178920,50,1,139.0,4,4,3,443
1533598286985120,51,1,114.07,4,4,4,444
1533601507046440,50,1,154.0,4,4,3,443
1533603202217280,3,3,196.0,1,2,2,122
1533604268519370,50,1,105.0,4,4,4,444
1533604429654530,26,6,601.0,3,1,1,311
1533605461933610,50,2,373.92,4,3,1,431
1533606845518870,25,1,202.0,2,4,2,242
1533607945083540,50,2,198.0,4,3,2,432
1533612292208130,6,10,1106.0,1,1,1,111
1533612445647960,18,5,296.0,2,1,2,212
1533614625638480,50,1,164.0,4,4,3,443
1533615513866100,50,3,342.0,4,2,1,421
1533616539063810,50,1,124.16,4,4,4,444
1533617756299910,50,3,296.29,4,2,2,422
1533619913845680,49,1,289.04,4,4,2,442
1533621076689230,50,3,326.0,4,2,2,422
1533621318572350,48,1,149.0,4,4,3,443
1533621521172480,0,9,757.55,1,1,1,111
1533624060382360,50,2,246.77999999999997,4,3,2,432
1533641583761580,46,5,778.0,3,1,1,311
1533643680371320,50,3,281.43,4,2,2,422
1533644990702310,50,1,158.0,4,4,3,443
1533645680678930,22,1,187.0,2,4,2,242
1533646814985910,4,2,97.0,1,3,4,134
1533647893209240,24,10,486.0,2,1,1,211
1533647905855870,32,10,801.0,3,1,1,311
1533650878674300,50,1,121.98,4,4,4,444
1533651384597540,50,4,291.08,4,1,2,412
1533651823839930,50,7,693.19,4,1,1,411
1533654225370880,5,7,751.0,1,1,1,111
1533656290131630,50,1,247.51,4,4,2,442
1533656613070430,48,3,201.79999999999998,4,2,2,422
1533656639917840,50,3,243.34,4,2,2,422
1533657007946310,50,1,46.0,4,4,4,444
1533657182115700,31,5,387.35,3,1,1,311
1533658293244950,49,2,153.98,4,3,3,433
1533658628547120,3,3,297.51,1,2,2,122
1533659347498490,50,3,387.54,4,2,1,421
1533660042955970,50,2,294.3,4,3,2,432
1533662098168610,26,5,440.0,3,1,1,311
1533662488376160,50,1,39.0,4,4,4,444
1533662706989830,50,1,113.96,4,4,4,444
1533663677269420,2,2,252.39999999999998,1,3,2,132
1533665404041640,50,1,52.4,4,4,4,444
1533667978139880,26,2,94.0,3,3,4,334
1533668057548130,26,6,404.4000000000001,3,1,1,311
1533669391982250,50,11,782.0,4,1,1,411
1533670205896910,48,2,378.0,4,3,1,431
1533671870674600,50,1,141.28,4,4,3,443
1533673062276950,15,9,692.0,2,1,1,211
1533673434775220,50,2,194.0,4,3,2,432
1533673650780160,48,3,185.34,4,2,2,422
1533674431107350,48,1,139.52,4,4,3,443
1533674953558410,25,6,961.0,2,1,1,211
1533675438952950,50,1,154.0,4,4,3,443
1533675531048650,49,2,111.12,4,3,4,434
1533675773928500,50,1,120.51,4,4,4,444
1533676311350840,19,2,187.0,2,3,2,232
1533676974803140,17,2,173.0,2,3,3,233
1533678223550830,19,4,424.0,2,1,1,211
1533678348951520,23,2,298.0,2,3,2,232
1533678690619350,26,1,95.65,3,4,4,344
1533679466445350,50,1,149.0,4,4,3,443
1533679786855580,49,1,110.0,4,4,4,444
1533681874290510,50,1,39.0,4,4,4,444
1533682423352440,5,4,376.0,1,1,1,111
1533685565951370,49,5,464.0,4,1,1,411
1533685862340910,50,1,116.83,4,4,4,444
1533687944965470,49,1,134.0,4,4,3,443
1533689063409590,49,2,350.9,4,3,1,431
1533689367290190,49,2,263.0,4,3,2,432
1533689513883680,49,2,79.0,4,3,4,434
1533690461918520,2,23,1966.1799999999992,1,1,1,111
1533691655789500,31,3,546.0899999999999,3,2,1,321
1533692517538930,49,3,207.0,4,2,2,422
1533692774513260,4,5,440.0,1,1,1,111
1533692880866160,25,3,136.8,2,2,3,223
1533695425523610,49,2,142.0,4,3,3,433
1533696485471830,49,1,151.0,4,4,3,443
1533698276082560,49,2,103.0,4,3,4,434
1533698401982110,49,2,196.0,4,3,2,432
1533699107552420,49,2,318.0,4,3,2,432
1533700465532230,49,4,763.68,4,1,1,411
1533700550802280,49,2,341.0,4,3,1,431
1533701419854580,49,1,134.0,4,4,3,443
1533702455653890,29,3,294.0,3,2,2,322
1533712517592120,49,6,519.4399999999999,4,1,1,411
1533714963576740,49,2,174.42,4,3,3,433
1533719241796530,49,3,322.0,4,2,2,422
1533734857048780,49,1,179.0,4,4,3,443
1533736389134320,49,1,139.0,4,4,3,443
1533737708802200,48,1,64.13,4,4,4,444
1533739470735660,49,1,105.0,4,4,4,444
1533740237817200,49,2,210.7,4,3,2,432
1533742257731950,49,6,433.0,4,1,1,411
1533742735779930,15,2,250.26,2,3,2,232
1533745843593570,49,1,39.0,4,4,4,444
1533746401169670,25,2,367.02,2,3,1,231
1533751289810920,49,2,203.0,4,3,2,432
1533751380344230,49,1,119.0,4,4,4,444
1533751693930720,45,11,717.2600000000001,3,1,1,311
1533752342410830,5,1,46.0,1,4,4,144
1533752437759800,48,1,151.0,4,4,3,443
1533754315681680,49,3,502.0,4,2,1,421
1533754521812130,26,7,813.4499999999999,3,1,1,311
1533754692073780,49,3,380.0,4,2,1,421
1533756483064840,49,3,259.33,4,2,2,422
1533757729583320,49,2,62.92,4,3,4,434
1533759033464680,47,4,328.0,4,1,1,411
1533764211404230,49,1,38.93,4,4,4,444
1533765163350880,26,4,223.16,3,1,2,312
1533767417685970,48,5,344.0,4,1,1,411
1533769156821930,12,1,159.0,1,4,3,143
1533769496750680,49,1,128.21,4,4,3,443
1533770269266290,48,1,149.77,4,4,3,443
1533770700893420,49,1,95.23,4,4,4,444
1533773635141950,48,1,114.07,4,4,4,444
1533774736671140,48,4,317.72,4,1,2,412
1533776227055710,48,1,118.0,4,4,4,444
1533777084215590,48,1,127.0,4,4,3,443
1533778799610500,26,2,172.0,3,3,3,333
1533779890489650,48,6,619.6,4,1,1,411
1533781656457180,48,2,136.36,4,3,3,433
1533781834772360,48,1,89.33,4,4,4,444
1533782737466890,48,1,195.56,4,4,2,442
1533784742900210,6,2,278.0,1,3,2,132
1533788802794840,48,8,742.8599999999999,4,1,1,411
1533793275105170,48,1,139.0,4,4,3,443
1533795201117720,48,1,97.78,4,4,4,444
1533806246886380,48,2,178.06,4,3,3,433
1533818176087340,16,11,1539.19,2,1,1,211
1533820241707520,48,3,262.03000000000003,4,2,2,422
1533821087172590,48,1,66.0,4,4,4,444
1533821664547490,48,1,34.18,4,4,4,444
1533822082057760,48,3,588.77,4,2,1,421
1533823261844170,34,1,166.33,3,4,3,343
1533823885805210,48,1,189.0,4,4,2,442
1533824258196480,48,1,154.0,4,4,3,443
1533826246310270,48,1,110.0,4,4,4,444
1533826598119630,14,4,656.14,2,1,1,211
1533827433470770,44,4,357.0,3,1,1,311
1533830996052410,48,1,83.0,4,4,4,444
1533832868510510,48,4,556.0,4,1,1,411
1533833048948630,5,4,392.85999999999996,1,1,1,111
1533833462276900,48,2,236.7,4,3,2,432
1533835805854850,48,1,154.0,4,4,3,443
1533836492841780,26,1,52.0,3,4,4,344
1533839034469200,48,2,158.0,4,3,3,433
1533840250666820,48,1,179.0,4,4,3,443
1533841097928800,48,1,139.0,4,4,3,443
1533842321797700,48,2,79.0,4,3,4,434
1533843726825290,48,2,171.66,4,3,3,433
1533844173667810,25,9,607.0,2,1,1,211
1533847816187110,48,2,187.0,4,3,2,432
1533853561617410,48,3,284.04999999999995,4,2,2,422
1533853695482940,48,1,76.0,4,4,4,444
1533854465472600,48,7,746.14,4,1,1,411
1533854514293390,25,4,296.4,2,1,2,212
1533855542794810,48,1,97.68,4,4,4,444
1533855870813540,46,1,119.0,3,4,4,344
1533857552251620,1,8,765.6,1,1,1,111
1533858325558510,47,1,171.92,4,4,3,443
1533859941798300,47,6,543.0,4,1,1,411
1533859975006920,47,2,278.0,4,3,2,432
1533861699022720,47,3,237.0,4,2,2,422
1533862417726380,47,2,278.0,4,3,2,432
1533864956837750,47,11,1138.0,4,1,1,411
1533866455761630,47,1,84.0,4,4,4,444
1533866748224890,14,5,259.53,2,1,2,212
1533867353509580,47,2,234.0,4,3,2,432
1533869281786890,29,1,174.0,3,4,3,343
1533872670680250,47,1,162.04,4,4,3,443
1533879251076220,46,2,342.1,3,3,1,331
1533885102553270,26,1,27.0,3,4,4,344
1533894538153940,26,1,54.0,3,4,4,344
1533898552825280,31,5,178.0,3,1,3,313
1533905050729500,46,1,172.91,3,4,3,343
1533910080363430,45,1,167.67,3,4,3,343
1533916827559990,34,2,295.38,3,3,2,332
1533918636041590,4,2,237.0,1,3,2,132
1533919239618670,46,3,311.0,3,2,2,322
1533931353550410,1,6,353.0,1,1,1,111
1533936428281780,19,5,673.0,2,1,1,211
1533938044328190,28,2,273.34,3,3,2,332
1533938526346960,46,1,167.25,3,4,3,343
1533939033947930,29,3,170.0,3,2,3,323
1533946400944770,19,11,1286.07,2,1,1,211
1533947837418940,46,2,79.0,3,3,4,334
1533948074589480,11,5,627.15,1,1,1,111
1533950413482960,26,4,328.0,3,1,1,311
1533962120289640,45,8,1247.96,3,1,1,311
1533963046293870,46,3,199.0,3,2,2,322
1533963257604410,46,2,347.88,3,3,1,331
1533968999509150,46,1,156.72,3,4,3,343
1533969657098390,46,3,316.65000000000003,3,2,2,322
1533989545423340,46,1,291.35,3,4,2,342
1533989844719710,2,2,235.56,1,3,2,132
1533994467487430,46,1,149.0,3,4,3,343
1533997740657290,46,2,247.0,3,3,2,332
1533999248252300,46,2,170.5,3,3,3,333
1533999935442140,18,1,39.0,2,4,4,244
1533999954368380,4,6,479.0,1,1,1,111
1534000721850680,46,1,118.0,3,4,4,344
1534001109516410,30,1,62.75,3,4,4,344
1534001296381460,45,1,59.8,3,4,4,344
1534001488062400,46,4,505.0,3,1,1,311
1534002619007810,46,2,183.0,3,3,2,332
1534003032160870,2,4,485.0,1,1,1,111
1534003705785330,24,2,225.46,2,3,2,232
1534003942675390,3,13,1172.1499999999999,1,1,1,111
1534004457916780,2,2,201.63,1,3,2,132
1534005799021470,46,1,134.0,3,4,3,343
1534006033780850,46,2,151.58,3,3,3,333
1534007040791540,46,3,407.0,3,2,1,321
1534007817157360,3,4,279.47,1,1,2,112
1534008473271180,46,1,80.75,3,4,4,344
1534009579034570,26,5,434.1,3,1,1,311
1534009872183920,46,7,1544.81,3,1,1,311
1534012300398980,46,1,78.0,3,4,4,344
1534012726632130,23,2,278.0,2,3,2,232
1534013676630500,45,2,258.45,3,3,2,332
1534014111545860,46,3,259.73,3,2,2,322
1534014171755870,45,1,110.0,3,4,4,344
1534016014798340,46,2,178.0,3,3,3,333
1534016911564320,46,1,118.0,3,4,4,344
1534020178658330,2,6,382.0,1,1,1,111
1534020515607930,46,2,279.24,3,3,2,332
1534020894603980,26,1,146.19,3,4,3,343
1534020963282620,46,3,203.0,3,2,2,322
1534023776819690,46,3,431.74,3,2,1,321
1534025819306470,46,6,759.19,3,1,1,311
1534026076475470,12,7,601.0,1,1,1,111
1534027072576110,46,3,271.0,3,2,2,322
1534027963905670,46,1,32.08,3,4,4,344
1534032545297550,45,1,70.0,3,4,4,344
1534035300516620,45,9,679.0,3,1,1,311
1534035377217170,45,3,138.0,3,2,3,323
1534037004205200,45,2,321.1,3,3,2,332
1534037133960600,45,3,325.03,3,2,2,322
1534038671989300,45,1,104.0,3,4,4,344
1534041488786310,3,1,21.0,1,4,4,144
1534044173925150,45,3,206.0,3,2,2,322
1534049896805190,15,6,339.0,2,1,1,211
1534082048732320,45,1,205.3,3,4,2,342
1534082914909460,45,2,118.0,3,3,4,334
1534083575248220,45,5,645.0,3,1,1,311
1534084393436210,13,11,1063.0,2,1,1,211
1534085826122420,1,8,1199.6799999999998,1,1,1,111
1534088406691940,45,5,388.0,3,1,1,311
1534088943563490,22,3,225.0,2,2,2,222
1534089186417420,45,1,78.19,3,4,4,344
1534089862645390,3,7,580.0,1,1,1,111
1534090865658270,45,1,39.6,3,4,4,344
1534091599660100,31,3,229.0,3,2,2,322
1534091998495490,45,1,137.19,3,4,3,343
1534092877073830,45,4,416.0,3,1,1,311
1534093526182290,6,1,98.62,1,4,4,144
1534093627749790,45,1,110.0,3,4,4,344
1534094216148650,45,1,139.0,3,4,3,343
1534095242370390,22,7,882.4300000000001,2,1,1,211
1534096738172820,45,2,112.0,3,3,4,334
1534097378074420,45,4,336.0,3,1,1,311
1534101323858760,45,3,285.38,3,2,2,322
1534105536959960,45,3,498.0,3,2,1,321
1534105637206570,45,2,140.0,3,3,3,333
1534105936955400,45,1,142.0,3,4,3,343
1534108032686810,45,4,406.0,3,1,1,311
1534109585289200,45,2,340.26,3,3,1,331
1534109726837290,45,2,85.46,3,3,4,334
1534116281189770,45,1,66.0,3,4,4,344
1534129516448870,31,2,258.0,3,3,2,332
1534131461088540,23,3,269.78999999999996,2,2,2,222
1534133855608550,31,5,373.0,3,1,1,311
1534134697165100,5,3,326.67,1,2,2,122
1534147649606980,1,46,3301.1800000000003,1,1,1,111
1534159100413990,33,1,169.0,3,4,3,343
1534161681930770,28,2,133.0,3,3,3,333
1534163973064670,2,3,143.0,1,2,3,123
1534166069297420,32,6,868.18,3,1,1,311
1534170356554340,32,3,177.48,3,2,3,323
1534170815060430,31,4,379.53000000000003,3,1,1,311
1534180479023730,32,5,736.3,3,1,1,311
1534184608995700,22,4,183.0,2,1,2,212
1534191147274370,12,4,451.52,1,1,1,111
1534196504368230,30,3,220.14,3,2,2,322
1534199609209610,5,1,47.0,1,4,4,144
1534200102916480,19,7,1322.44,2,1,1,211
1534201011384570,16,1,119.0,2,4,4,244
1534202054354420,18,4,330.0,2,1,1,211
1534209738810960,25,2,369.94,2,3,1,231
1534217995164700,24,1,42.0,2,4,4,244
1534218614608830,29,3,335.0,3,2,1,321
1534222036647450,16,1,159.0,2,4,3,243
1534226446500680,2,9,703.0,1,1,1,111
1534229210418390,2,7,780.6899999999999,1,1,1,111
1534230773065290,32,4,557.88,3,1,1,311
1534254545704300,5,28,1981.0,1,1,1,111
1534259058185630,2,1,98.0,1,4,4,144
1534263438633360,23,13,689.0,2,1,1,211
1534267429879670,25,1,52.0,2,4,4,244
1534271112066910,2,3,345.70000000000005,1,2,1,121
1534283366649390,17,2,90.48,2,3,4,234
1534297782962770,34,4,753.4,3,1,1,311
1534308887457940,34,2,218.0,3,3,2,332
1534335963237970,33,1,89.0,3,4,4,344
1534346775467970,34,1,256.98,3,4,2,342
1534354396231460,31,3,174.24,3,2,3,323
1534361279987530,34,1,139.0,3,4,3,343
